household_id,region,city,postal_code,house_type,floor_area_sqft,num_occupants,has_solar_panels
H2885,North,Hillview,98576,Detached,898,4,Yes
H2886,South,Springfield,38404,Apartment,3134,6,No
H2887,South,Hillview,75978,Detached,2449,1,No
H2888,West,Lakeland,36808,Condo,3081,1,Yes
H2889,West,Rivertown,54014,Detached,1991,3,Yes
H2890,South,Springfield,39851,Apartment,1258,6,Yes
H2891,South,Rivertown,21312,Condo,2200,3,Yes
H2892,East,Lakeland,37425,Townhouse,1689,4,No
H2893,East,Springfield,15773,Detached,2949,4,Yes
H2894,West,Lakeland,40165,Condo,1253,2,No
H2895,West,Springfield,94093,Apartment,1717,3,No
H2896,East,Rivertown,61655,Condo,2821,3,No
H2897,North,Springfield,87769,Apartment,2413,6,Yes
H2898,North,Rivertown,69431,Apartment,547,3,Yes
H2899,East,Rivertown,34407,Detached,3482,3,No
H2900,North,Lakeland,31440,Condo,1064,2,No
H2901,South,Lakeland,76476,Detached,1866,2,Yes
H2902,North,Springfield,48094,Condo,3343,1,No
H2903,West,Lakeland,82258,Condo,2079,3,No
H2904,East,Springfield,54378,Apartment,2513,1,Yes
H2905,North,Lakeland,10669,Apartment,2543,1,No
H2906,North,Lakeland,98613,Condo,562,3,Yes
H2907,South,Hillview,70986,Apartment,2052,6,No
H2908,South,Rivertown,86253,Apartment,1600,3,No
H2909,East,Lakeland,91249,Detached,2499,5,No
H2910,West,Springfield,63963,Apartment,2868,3,Yes
H2911,West,Rivertown,37858,Detached,3447,5,Yes
H2912,South,Hillview,48937,Condo,2370,5,No
H2913,North,Rivertown,23756,Townhouse,3278,1,No
H2914,South,Springfield,33189,Apartment,3141,3,Yes
H2915,North,Lakeland,17816,Apartment,3020,6,No
H2916,South,Rivertown,27943,Apartment,2137,5,No
H2917,South,Springfield,27286,Apartment,715,1,Yes
H2918,East,Hillview,16147,Apartment,1487,5,Yes
H2919,South,Springfield,33965,Apartment,3442,2,No
H2920,North,Lakeland,66037,Townhouse,928,4,Yes
H2921,North,Hillview,82044,Condo,2301,4,No
H2922,East,Hillview,25687,Townhouse,2271,5,Yes
H2923,North,Hillview,90597,Condo,1132,4,No
H2924,East,Rivertown,52434,Condo,1135,3,Yes
H2925,North,Springfield,75313,Townhouse,2668,1,Yes
H2926,East,Springfield,79297,Detached,3017,4,No
H2927,North,Springfield,84132,Detached,2674,2,Yes
H2928,North,Springfield,56473,Apartment,1935,5,Yes
H2929,West,Springfield,66390,Apartment,3352,4,Yes
H2930,East,Springfield,12642,Apartment,3168,5,No
H2931,South,Hillview,23324,Detached,1757,1,No
H2932,North,Hillview,53684,Detached,1973,2,Yes
H2933,North,Lakeland,48883,Detached,2701,3,Yes
H2934,East,Rivertown,92246,Detached,1057,2,No
H2935,South,Lakeland,55912,Apartment,1522,2,Yes
H2936,South,Hillview,79620,Detached,3379,5,No
H2937,West,Hillview,58056,Condo,1548,3,Yes
H2938,West,Springfield,83021,Condo,1812,4,No
H2939,South,Springfield,77940,Detached,2852,4,Yes
H2940,East,Rivertown,39076,Detached,1133,2,Yes
H2941,East,Rivertown,59814,Townhouse,2631,2,Yes
H2942,North,Rivertown,86091,Townhouse,658,3,Yes
H2943,West,Hillview,43676,Townhouse,1632,2,No
H2944,West,Lakeland,23236,Condo,975,5,Yes
H2945,West,Rivertown,99662,Condo,1621,6,No
H2946,South,Lakeland,30287,Townhouse,2889,1,No
H2947,East,Hillview,63332,Townhouse,1857,3,Yes
H2948,South,Lakeland,15798,Condo,3192,6,Yes
H2949,East,Rivertown,48083,Townhouse,2167,6,No
H2950,West,Lakeland,15397,Townhouse,1638,4,Yes
H2951,East,Hillview,86759,Detached,2344,1,Yes
H2952,East,Hillview,37206,Detached,1289,6,No
H2953,West,Springfield,54932,Apartment,2932,5,Yes
H2954,East,Hillview,52124,Detached,2518,2,No
H2955,South,Springfield,66238,Apartment,2923,2,No
H2956,North,Lakeland,52050,Apartment,1561,2,No
H2957,North,Rivertown,65240,Apartment,989,3,No
H2958,North,Rivertown,62040,Townhouse,2086,2,Yes
H2959,South,Hillview,26089,Condo,3049,6,Yes
H2960,East,Rivertown,11218,Apartment,2909,4,No
H2961,South,Hillview,73794,Detached,2194,4,No
H2962,East,Hillview,57375,Condo,1312,4,No
H2963,West,Lakeland,81250,Apartment,1743,6,Yes
H2964,East,Hillview,25081,Apartment,1667,4,Yes
H2965,North,Rivertown,87530,Townhouse,1604,1,Yes
H2966,West,Springfield,80583,Condo,2701,6,No
H2967,East,Rivertown,25423,Apartment,1172,6,No
H2968,West,Hillview,22953,Apartment,1825,2,No
H2969,East,Rivertown,80861,Detached,3030,2,No
H2970,South,Hillview,66292,Apartment,2926,4,Yes
H2971,East,Springfield,58816,Townhouse,2937,1,Yes
H2972,North,Hillview,33273,Condo,1232,2,Yes
H2973,South,Springfield,73799,Condo,3054,1,Yes
H2974,South,Hillview,71020,Condo,1926,4,Yes
H2975,North,Rivertown,58917,Detached,2698,6,No
H2976,North,Hillview,41198,Apartment,2825,5,Yes
H2977,North,Rivertown,96496,Detached,2551,2,No
H2978,West,Hillview,19017,Detached,2834,5,Yes
H2979,East,Springfield,20303,Apartment,2103,3,No
H2980,South,Springfield,71506,Detached,833,4,No
H2981,South,Hillview,53483,Apartment,2688,5,Yes
H2982,West,Rivertown,74586,Apartment,1751,1,No
H2983,East,Springfield,33697,Apartment,2452,2,Yes
H2984,North,Lakeland,15820,Detached,2152,4,No
H2985,West,Hillview,50635,Condo,1915,1,Yes
H2986,East,Hillview,59859,Townhouse,646,1,No
H2987,East,Lakeland,24984,Apartment,3470,6,No
H2988,South,Hillview,56376,Condo,2797,6,No
H2989,South,Rivertown,38818,Condo,3228,3,Yes
H2990,East,Hillview,96718,Condo,3172,6,No
H2991,West,Lakeland,38846,Condo,2118,6,No
H2992,South,Lakeland,20892,Detached,1019,5,Yes
H2993,East,Hillview,19437,Townhouse,798,3,No
H2994,East,Lakeland,18893,Detached,3338,2,No
H2995,South,Hillview,82649,Apartment,3251,3,No
H2996,South,Hillview,86266,Condo,2687,6,Yes
H2997,South,Hillview,42067,Apartment,605,3,No
H2998,South,Springfield,95375,Townhouse,2198,4,Yes
H2999,West,Hillview,77176,Condo,2082,3,Yes
H3000,North,Lakeland,90163,Condo,2425,4,No
H3001,South,Rivertown,61139,Detached,538,3,Yes
H3002,West,Rivertown,56248,Townhouse,3470,3,Yes
H3003,East,Hillview,92073,Apartment,1237,3,No
H3004,North,Hillview,95897,Apartment,1630,6,No
H3005,South,Rivertown,97746,Detached,1319,6,No
H3006,East,Springfield,71489,Detached,2666,2,Yes
H3007,West,Springfield,49605,Condo,1519,1,Yes
H3008,West,Springfield,45401,Detached,1179,3,Yes
H3009,North,Lakeland,23473,Condo,676,3,Yes
H3010,North,Springfield,16105,Townhouse,968,2,No
H3011,East,Hillview,53369,Townhouse,1552,2,No
H3012,North,Hillview,70320,Condo,1775,3,Yes
H3013,East,Lakeland,65716,Condo,3409,1,Yes
H3014,South,Hillview,90168,Condo,3343,5,Yes
H3015,East,Springfield,45325,Townhouse,2818,2,Yes
H3016,South,Springfield,29359,Detached,2547,3,No
H3017,North,Springfield,26177,Townhouse,2165,5,No
H3018,North,Springfield,38314,Condo,2811,3,No
H3019,North,Springfield,40750,Condo,2909,5,Yes
H3020,East,Springfield,12556,Apartment,769,6,No
H3021,West,Springfield,66476,Detached,1598,5,Yes
H3022,West,Lakeland,76504,Condo,2586,3,Yes
H3023,South,Hillview,79220,Townhouse,2273,3,Yes
H3024,North,Hillview,82279,Condo,2690,4,Yes
H3025,North,Rivertown,82553,Townhouse,1346,3,Yes
H3026,South,Springfield,21146,Detached,3287,1,No
H3027,East,Lakeland,20560,Apartment,3419,1,No
H3028,South,Lakeland,22657,Detached,2301,5,No
H3029,South,Rivertown,12252,Apartment,592,5,Yes
H3030,South,Rivertown,58968,Townhouse,1782,3,Yes
H3031,South,Hillview,43398,Apartment,934,4,Yes
H3032,East,Hillview,83955,Detached,1307,1,Yes
H3033,East,Lakeland,70135,Condo,692,5,Yes
H3034,East,Lakeland,62323,Detached,767,4,Yes
H3035,North,Lakeland,90787,Apartment,518,2,No
H3036,North,Hillview,92681,Apartment,772,1,Yes
H3037,South,Lakeland,91016,Condo,659,6,Yes
H3038,South,Rivertown,63741,Townhouse,929,2,No
H3039,South,Lakeland,73313,Apartment,1552,3,No
H3040,West,Hillview,15066,Condo,2012,3,No
H3041,South,Rivertown,34421,Townhouse,2399,2,Yes
H3042,West,Lakeland,67552,Apartment,2437,1,No
H3043,North,Lakeland,53377,Condo,2361,5,No
H3044,East,Rivertown,84967,Townhouse,1619,2,No
H3045,North,Lakeland,65522,Apartment,2117,1,No
H3046,South,Lakeland,81097,Condo,3014,6,No
H3047,East,Lakeland,30165,Detached,2301,4,Yes
H3048,West,Hillview,64679,Townhouse,2367,4,Yes
H3049,East,Lakeland,97887,Detached,1728,2,No
H3050,East,Lakeland,15784,Detached,2467,6,Yes
H3051,South,Lakeland,21632,Condo,2656,3,No
H3052,West,Rivertown,91845,Townhouse,580,3,Yes
H3053,East,Rivertown,15480,Detached,1096,4,No
H3054,West,Lakeland,50666,Condo,2015,1,Yes
H3055,East,Springfield,91793,Condo,2595,5,No
H3056,North,Rivertown,22656,Detached,3024,1,Yes
H3057,East,Lakeland,83087,Detached,2388,6,No
H3058,South,Springfield,55382,Detached,1254,4,Yes
H3059,South,Lakeland,22011,Detached,696,4,Yes
H3060,South,Lakeland,87518,Apartment,1349,3,Yes
H3061,West,Lakeland,73334,Apartment,548,1,Yes
H3062,North,Lakeland,22567,Townhouse,1385,3,No
H3063,West,Springfield,81654,Apartment,1834,1,Yes
H3064,East,Hillview,19865,Townhouse,1419,4,Yes
H3065,West,Springfield,53175,Townhouse,932,6,No
H3066,West,Lakeland,91515,Detached,1130,4,No
H3067,South,Rivertown,58948,Detached,2179,5,Yes
H3068,East,Rivertown,44554,Condo,2027,5,Yes
H3069,West,Rivertown,97069,Apartment,2707,2,Yes
H3070,West,Springfield,14938,Detached,1652,5,Yes
H3071,South,Lakeland,53790,Detached,3255,5,No
H3072,South,Hillview,64805,Detached,961,4,No
H3073,South,Hillview,24312,Detached,2308,5,Yes
H3074,East,Hillview,48338,Townhouse,2615,2,Yes
H3075,East,Rivertown,37851,Apartment,2921,3,No
H3076,South,Lakeland,84523,Detached,2223,1,No
H3077,North,Lakeland,71719,Condo,814,2,No
H3078,West,Rivertown,22176,Townhouse,1858,4,Yes
H3079,South,Hillview,64733,Detached,1618,6,No
H3080,South,Springfield,34100,Detached,3375,4,No
H3081,East,Lakeland,28541,Apartment,2996,3,Yes
H3082,North,Rivertown,67663,Townhouse,1100,4,No
H3083,North,Lakeland,33174,Condo,2091,3,Yes
H3084,West,Rivertown,30970,Detached,1060,5,No
H3085,South,Springfield,79340,Townhouse,3093,6,Yes
H3086,South,Rivertown,64096,Condo,1176,2,Yes
H3087,West,Lakeland,12262,Condo,1230,3,No
H3088,North,Springfield,78647,Detached,727,3,No
H3089,North,Lakeland,94913,Condo,2606,6,Yes
H3090,South,Lakeland,36433,Detached,687,5,Yes
H3091,South,Springfield,51182,Townhouse,1335,2,Yes
H3092,East,Lakeland,73575,Detached,1953,2,Yes
H3093,South,Rivertown,32705,Townhouse,2687,1,Yes
H3094,North,Lakeland,85120,Detached,1680,1,No
H3095,South,Springfield,36450,Townhouse,2395,3,Yes
H3096,South,Springfield,76270,Townhouse,3166,6,No
H3097,West,Lakeland,16082,Townhouse,579,6,Yes
H3098,North,Lakeland,32682,Townhouse,3493,3,Yes
H3099,North,Hillview,71040,Townhouse,2479,3,No
H3100,North,Hillview,90716,Detached,2763,2,No
H3101,North,Springfield,87758,Condo,1683,5,Yes
H3102,East,Rivertown,48265,Detached,2005,5,Yes
H3103,West,Rivertown,26179,Detached,2852,3,Yes
H3104,North,Lakeland,46144,Detached,2763,3,Yes
H3105,West,Lakeland,91344,Apartment,1496,5,Yes
H3106,East,Rivertown,34073,Detached,2186,2,Yes
H3107,East,Hillview,45307,Townhouse,705,5,No
H3108,North,Lakeland,95034,Condo,1586,4,Yes
H3109,South,Hillview,94142,Detached,1983,6,No
H3110,North,Lakeland,98432,Detached,3111,2,No
H3111,West,Lakeland,53023,Apartment,3118,1,No
H3112,North,Lakeland,67777,Apartment,1908,5,Yes
H3113,North,Springfield,67929,Townhouse,2545,3,No
H3114,South,Hillview,82992,Apartment,1773,5,No
H3115,East,Hillview,12936,Condo,2725,3,Yes
H3116,West,Springfield,18595,Condo,510,2,No
H3117,East,Lakeland,63217,Detached,1005,3,No
H3118,South,Hillview,82837,Condo,635,3,Yes
H3119,North,Lakeland,48972,Condo,1723,6,Yes
H3120,East,Lakeland,57549,Condo,587,1,No
H3121,North,Lakeland,45036,Townhouse,1744,6,Yes
H3122,North,Rivertown,39926,Condo,2968,5,No
H3123,East,Lakeland,74082,Detached,2579,3,Yes
H3124,West,Springfield,61540,Condo,2376,4,Yes
H3125,South,Lakeland,64953,Detached,571,6,Yes
H3126,West,Hillview,71316,Detached,2721,2,Yes
H3127,East,Springfield,79081,Detached,1137,5,No
H3128,South,Springfield,85404,Condo,2161,1,Yes
H3129,North,Hillview,85419,Detached,2728,6,No
H3130,North,Springfield,33070,Condo,2166,3,No
H3131,North,Springfield,16868,Condo,1553,3,Yes
H3132,North,Springfield,54451,Apartment,1378,3,No
H3133,North,Hillview,42761,Condo,1584,2,No
H3134,North,Rivertown,62013,Condo,2905,3,Yes
H3135,South,Hillview,70731,Townhouse,1507,6,No
H3136,East,Lakeland,74109,Condo,2200,5,Yes
H3137,West,Hillview,88498,Apartment,1203,5,No
H3138,South,Lakeland,14009,Apartment,580,3,No
H3139,West,Lakeland,53509,Townhouse,1249,1,Yes
H3140,East,Lakeland,78737,Condo,2194,6,No
H3141,West,Springfield,67288,Condo,1358,2,No
H3142,East,Rivertown,12186,Detached,2952,5,No
H3143,North,Hillview,15691,Townhouse,3242,3,Yes
H3144,South,Rivertown,80510,Townhouse,2416,4,Yes
H3145,North,Lakeland,68526,Detached,1212,4,No
H3146,South,Hillview,94467,Townhouse,1013,5,No
H3147,South,Lakeland,25566,Townhouse,3333,5,Yes
H3148,East,Rivertown,74974,Detached,3074,2,Yes
H3149,South,Hillview,45177,Apartment,1259,4,No
H3150,East,Rivertown,14856,Condo,2961,3,No
H3151,West,Hillview,45332,Condo,1290,6,Yes
H3152,North,Hillview,65087,Detached,2009,6,Yes
H3153,West,Springfield,52942,Townhouse,1451,1,No
H3154,South,Lakeland,65879,Apartment,3251,4,Yes
H3155,East,Rivertown,68027,Townhouse,2600,3,No
H3156,North,Rivertown,79923,Condo,1487,6,No
H3157,East,Rivertown,84907,Condo,3301,4,No
H3158,West,Rivertown,56546,Detached,3488,3,No
H3159,South,Springfield,53690,Detached,1589,1,Yes
H3160,South,Lakeland,66527,Apartment,1833,5,No
H3161,West,Springfield,51245,Apartment,3234,1,Yes
H3162,South,Rivertown,15442,Detached,2202,2,No
H3163,West,Hillview,13195,Condo,1397,5,No
H3164,South,Rivertown,11741,Apartment,3131,2,No
H3165,North,Springfield,33867,Condo,1336,5,Yes
H3166,South,Hillview,29101,Townhouse,2000,4,Yes
H3167,South,Hillview,61206,Townhouse,3392,2,No
H3168,South,Hillview,30334,Apartment,2727,5,No
H3169,North,Springfield,99966,Townhouse,2022,1,No
H3170,West,Springfield,42952,Condo,2558,4,Yes
H3171,South,Springfield,91511,Apartment,3030,6,Yes
H3172,East,Springfield,92271,Townhouse,1566,1,Yes
H3173,North,Springfield,77055,Detached,2269,2,Yes
H3174,East,Lakeland,88136,Townhouse,1655,6,Yes
H3175,West,Springfield,59280,Detached,2879,3,Yes
H3176,East,Rivertown,15872,Apartment,611,2,Yes
H3177,East,Rivertown,42399,Condo,532,1,No
H3178,West,Hillview,22991,Detached,1528,5,No
H3179,East,Lakeland,95486,Detached,593,6,Yes
H3180,East,Rivertown,18091,Apartment,2548,1,Yes
H3181,North,Rivertown,51626,Townhouse,1747,5,No
H3182,South,Hillview,50195,Detached,3147,3,No
H3183,East,Hillview,93702,Detached,2851,4,No
H3184,East,Hillview,34126,Condo,2366,2,No
H3185,East,Lakeland,44883,Condo,2342,6,Yes
H3186,North,Lakeland,40310,Condo,618,1,Yes
H3187,North,Hillview,57730,Apartment,693,5,No
H3188,East,Rivertown,65499,Detached,515,1,No
H3189,South,Lakeland,29041,Apartment,1621,2,Yes
H3190,West,Springfield,34630,Apartment,3123,1,No
H3191,East,Springfield,23190,Detached,1141,5,No
H3192,East,Lakeland,89193,Townhouse,3133,6,No
H3193,East,Lakeland,17414,Townhouse,1339,5,Yes
H3194,North,Lakeland,97711,Detached,1467,1,Yes
H3195,South,Rivertown,61495,Townhouse,1396,2,No
H3196,North,Springfield,79864,Townhouse,2665,6,Yes
H3197,North,Rivertown,11015,Apartment,1574,3,Yes
H3198,West,Springfield,37214,Townhouse,534,4,Yes
H3199,South,Rivertown,14282,Apartment,1864,5,No
H3200,West,Lakeland,25454,Apartment,1846,3,No
H3201,West,Hillview,62191,Condo,2267,3,Yes
H3202,East,Hillview,14913,Townhouse,2110,6,Yes
H3203,East,Rivertown,22331,Condo,2942,2,No
H3204,North,Rivertown,30954,Condo,840,3,Yes
H3205,South,Hillview,43004,Detached,2583,2,Yes
H3206,West,Lakeland,85508,Condo,2602,1,No
H3207,West,Rivertown,42297,Townhouse,924,3,Yes
H3208,South,Springfield,64806,Apartment,843,4,No
H3209,East,Rivertown,46054,Apartment,2017,1,No
H3210,North,Rivertown,45979,Townhouse,569,4,Yes
H3211,West,Lakeland,97700,Apartment,3257,3,Yes
H3212,East,Rivertown,22706,Condo,767,3,Yes
H3213,North,Rivertown,88968,Townhouse,1752,6,Yes
H3214,West,Rivertown,43594,Condo,2520,1,Yes
H3215,West,Rivertown,92295,Apartment,2445,3,Yes
H3216,South,Lakeland,53395,Condo,2536,4,No
H3217,West,Lakeland,37971,Apartment,781,1,No
H3218,East,Springfield,91471,Townhouse,2849,3,Yes
H3219,North,Rivertown,95240,Condo,1953,2,No
H3220,North,Lakeland,70574,Apartment,3398,6,No
H3221,South,Springfield,63548,Townhouse,723,4,Yes
H3222,North,Rivertown,25401,Condo,3435,6,Yes
H3223,North,Springfield,40254,Detached,2010,6,Yes
H3224,North,Hillview,13470,Condo,849,6,No
H3225,East,Springfield,52120,Condo,2829,3,Yes
H3226,North,Rivertown,94429,Condo,1181,5,Yes
H3227,South,Hillview,83560,Townhouse,2711,5,Yes
H3228,East,Lakeland,62805,Condo,879,1,No
H3229,South,Springfield,47823,Apartment,2922,4,No
H3230,West,Rivertown,21278,Apartment,683,6,Yes
H3231,East,Hillview,86242,Detached,2547,6,Yes
H3232,West,Lakeland,38904,Townhouse,2840,3,Yes
H3233,East,Lakeland,77817,Condo,3083,4,No
H3234,North,Rivertown,43624,Detached,2675,4,No
H3235,West,Hillview,19474,Townhouse,2321,3,Yes
H3236,West,Lakeland,53629,Condo,798,5,Yes
H3237,North,Hillview,95921,Condo,1711,4,Yes
H3238,North,Hillview,71068,Detached,1802,1,No
H3239,West,Rivertown,80641,Detached,2701,3,No
H3240,West,Springfield,51699,Condo,2993,2,No
H3241,South,Springfield,71580,Detached,1376,6,No
H3242,East,Hillview,85220,Apartment,3095,4,No
H3243,North,Springfield,44178,Townhouse,1335,6,No
H3244,East,Rivertown,32444,Townhouse,2312,2,Yes
H3245,East,Lakeland,53669,Apartment,1774,4,No
H3246,North,Hillview,65348,Townhouse,1200,4,Yes
H3247,South,Springfield,11456,Apartment,778,1,Yes
H3248,West,Springfield,17554,Townhouse,3364,1,No
H3249,North,Springfield,77558,Condo,2822,3,No
H3250,East,Hillview,64795,Townhouse,2678,1,Yes
H3251,South,Lakeland,89516,Apartment,1547,4,No
H3252,West,Lakeland,33236,Detached,547,4,No
H3253,North,Lakeland,82052,Apartment,1812,5,Yes
H3254,East,Rivertown,61312,Apartment,930,3,Yes
H3255,North,Springfield,63794,Condo,1500,6,Yes
H3256,West,Lakeland,87412,Detached,2754,3,No
H3257,West,Rivertown,83272,Apartment,3315,2,Yes
H3258,South,Hillview,98237,Condo,1943,2,No
H3259,East,Lakeland,58100,Condo,1182,2,No
H3260,South,Hillview,10137,Townhouse,3215,1,No
H3261,South,Rivertown,40807,Condo,1351,4,No
H3262,North,Springfield,42481,Townhouse,3086,1,No
H3263,South,Hillview,63569,Condo,2271,1,No
H3264,East,Springfield,73207,Townhouse,1664,2,Yes
H3265,North,Hillview,81695,Apartment,1589,2,Yes
H3266,East,Rivertown,58776,Detached,1036,2,No
H3267,North,Springfield,13007,Detached,3375,1,No
H3268,East,Rivertown,72799,Townhouse,2003,4,Yes
H3269,West,Lakeland,28308,Condo,1326,5,No
H3270,North,Lakeland,34450,Apartment,1219,4,No
H3271,West,Springfield,33636,Detached,740,1,No
H3272,West,Hillview,97214,Apartment,1717,2,Yes
H3273,South,Hillview,83191,Detached,1842,6,Yes
H3274,South,Lakeland,80117,Condo,1562,3,No
H3275,West,Lakeland,23537,Townhouse,1274,6,Yes
H3276,North,Springfield,92769,Condo,2050,4,No
H3277,East,Springfield,66499,Detached,2121,5,No
H3278,West,Hillview,50438,Detached,3008,3,Yes
H3279,West,Springfield,17793,Condo,3209,1,Yes
H3280,North,Rivertown,81578,Townhouse,3388,2,No
H3281,East,Springfield,89153,Condo,787,2,Yes
H3282,North,Rivertown,21134,Condo,1663,3,No
H3283,South,Springfield,13769,Condo,2525,6,Yes
H3284,West,Lakeland,60062,Townhouse,1673,4,Yes
H3285,West,Springfield,85765,Townhouse,3136,3,No
H3286,South,Springfield,23694,Detached,3068,2,No
H3287,West,Lakeland,43309,Detached,1145,3,No
H3288,South,Rivertown,42789,Condo,2120,1,No
H3289,North,Hillview,82481,Condo,869,1,No
H3290,West,Lakeland,61038,Condo,2241,4,Yes
H3291,East,Springfield,81099,Condo,2800,5,Yes
H3292,East,Springfield,75803,Detached,3388,2,No
H3293,North,Hillview,66949,Apartment,2660,2,No
H3294,South,Lakeland,26904,Detached,2133,3,No
H3295,East,Springfield,68845,Detached,1910,1,Yes
H3296,West,Hillview,28105,Townhouse,2760,2,Yes
H3297,North,Lakeland,38919,Condo,2767,1,Yes
H3298,North,Springfield,96198,Townhouse,3099,6,Yes
H3299,North,Springfield,84553,Townhouse,3489,4,Yes
H3300,West,Lakeland,19138,Detached,1094,6,No
H3301,West,Springfield,51640,Apartment,1061,3,Yes
H3302,East,Lakeland,60232,Townhouse,1530,5,Yes
H3303,West,Springfield,66457,Detached,3268,2,No
H3304,East,Hillview,10028,Detached,1834,5,Yes
H3305,South,Springfield,75703,Apartment,1556,1,No
H3306,North,Hillview,27239,Condo,658,5,No
H3307,West,Hillview,49107,Apartment,1385,5,No
H3308,East,Springfield,69364,Condo,2577,4,No
H3309,South,Springfield,50087,Condo,2786,6,Yes
H3310,North,Rivertown,34246,Apartment,2853,4,No
H3311,South,Lakeland,39198,Apartment,1872,2,No
H3312,West,Springfield,41757,Condo,1779,3,Yes
H3313,North,Springfield,56905,Townhouse,3239,2,No
H3314,North,Rivertown,33759,Condo,655,6,No
H3315,South,Hillview,40090,Apartment,2833,4,Yes
H3316,North,Lakeland,79206,Detached,974,4,No
H3317,East,Lakeland,92648,Townhouse,2365,4,Yes
H3318,North,Hillview,35518,Apartment,3479,4,Yes
H3319,North,Lakeland,50609,Detached,2870,5,Yes
H3320,South,Lakeland,46460,Condo,1225,2,Yes
H3321,East,Hillview,46662,Detached,2414,4,No
H3322,East,Lakeland,10788,Townhouse,828,4,No
H3323,West,Lakeland,31728,Townhouse,1630,3,Yes
H3324,South,Springfield,52908,Detached,2420,4,No
H3325,South,Rivertown,64875,Apartment,727,5,No
H3326,West,Lakeland,37055,Condo,637,5,No
H3327,West,Lakeland,84444,Apartment,1986,2,No
H3328,North,Lakeland,77181,Apartment,633,3,Yes
H3329,South,Springfield,85588,Condo,3492,3,No
H3330,South,Lakeland,35270,Condo,2759,2,Yes
H3331,West,Hillview,90052,Townhouse,3203,1,Yes
H3332,West,Lakeland,96051,Apartment,1743,5,Yes
H3333,South,Rivertown,57526,Condo,2632,1,No
H3334,West,Springfield,99751,Townhouse,1086,5,No
H3335,East,Springfield,10000,Apartment,1911,1,Yes
H3336,East,Rivertown,61595,Apartment,2505,6,Yes
H3337,West,Rivertown,42950,Apartment,700,1,Yes
H3338,South,Hillview,13686,Apartment,1271,3,No
H3339,North,Rivertown,72452,Apartment,1204,2,Yes
