household_id,month,year,billing_cycle,payment_status,rate_per_kwh,cost_usd,total_kwh
H2476,Apr,2025,2025-2476-01 to 2025-2476-30,Paid,0.18,359.01,1994.48
H2477,May,2025,2025-2477-01 to 2025-2477-30,Unpaid,0.18,281.18,1562.0999999999997
H2478,Jun,2025,2025-2478-01 to 2025-2478-30,Pending,0.18,211.68,1176.0100000000002
H2479,Jul,2025,2025-2479-01 to 2025-2479-30,Paid,0.18,339.33,1885.1700000000003
H2480,Aug,2025,2025-2480-01 to 2025-2480-30,Paid,0.18,309.91,1721.74
H2481,Sep,2025,2025-2481-01 to 2025-2481-30,Paid,0.18,337.67,1875.95
H2482,Oct,2025,2025-2482-01 to 2025-2482-30,Pending,0.18,225.95,1255.29
H2483,Nov,2025,2025-2483-01 to 2025-2483-30,Pending,0.18,318.29,1768.3000000000002
H2484,Dec,2025,2025-2484-01 to 2025-2484-30,Unpaid,0.18,299.54,1664.1200000000003
H2485,Jan,2025,2025-2485-01 to 2025-2485-30,Pending,0.18,393.13,2184.03
H2486,Feb,2025,2025-2486-01 to 2025-2486-30,Paid,0.18,174.52,969.56
H2487,Mar,2025,2025-2487-01 to 2025-2487-30,Unpaid,0.18,279.78,1554.31
H2488,Apr,2025,2025-2488-01 to 2025-2488-30,Paid,0.18,390.34,2168.56
H2489,May,2025,2025-2489-01 to 2025-2489-30,Pending,0.18,228.95,1271.96
H2490,Jun,2025,2025-2490-01 to 2025-2490-30,Unpaid,0.18,248.41,1380.0300000000002
H2491,Jul,2025,2025-2491-01 to 2025-2491-30,Paid,0.18,208.64,1159.1000000000001
H2492,Aug,2025,2025-2492-01 to 2025-2492-30,Unpaid,0.18,340.34,1890.8
H2493,Sep,2025,2025-2493-01 to 2025-2493-30,Unpaid,0.18,325.53,1808.52
H2494,Oct,2025,2025-2494-01 to 2025-2494-30,Paid,0.18,285.2,1584.45
H2495,Nov,2025,2025-2495-01 to 2025-2495-30,Pending,0.18,333.83,1854.6
H2496,Dec,2025,2025-2496-01 to 2025-2496-30,Paid,0.18,340.37,1890.9399999999998
H2497,Jan,2025,2025-2497-01 to 2025-2497-30,Paid,0.18,339.22,1884.5700000000002
H2498,Feb,2025,2025-2498-01 to 2025-2498-30,Pending,0.18,298.49,1658.28
H2499,Mar,2025,2025-2499-01 to 2025-2499-30,Pending,0.18,255.14,1417.42
H2500,Apr,2025,2025-2500-01 to 2025-2500-30,Pending,0.18,277.39,1541.05
H2501,May,2025,2025-2501-01 to 2025-2501-30,Paid,0.18,254.89,1416.0600000000002
H2502,Jun,2025,2025-2502-01 to 2025-2502-30,Paid,0.18,224.07,1244.82
H2503,Jul,2025,2025-2503-01 to 2025-2503-30,Pending,0.18,260.33,1446.2799999999997
H2504,Aug,2025,2025-2504-01 to 2025-2504-30,Pending,0.18,264.47,1469.2900000000002
H2505,Sep,2025,2025-2505-01 to 2025-2505-30,Paid,0.18,290.29,1612.7099999999998
H2506,Oct,2025,2025-2506-01 to 2025-2506-30,Pending,0.18,260.59,1447.7300000000002
H2507,Nov,2025,2025-2507-01 to 2025-2507-30,Pending,0.18,216.27,1201.51
H2508,Dec,2025,2025-2508-01 to 2025-2508-30,Paid,0.18,313.91,1743.9499999999998
H2509,Jan,2025,2025-2509-01 to 2025-2509-30,Paid,0.18,314.17,1745.39
H2510,Feb,2025,2025-2510-01 to 2025-2510-30,Paid,0.18,335.2,1862.1999999999998
H2511,Mar,2025,2025-2511-01 to 2025-2511-30,Unpaid,0.18,317.3,1762.7800000000002
H2512,Apr,2025,2025-2512-01 to 2025-2512-30,Unpaid,0.18,342.58,1903.2400000000002
H2513,May,2025,2025-2513-01 to 2025-2513-30,Unpaid,0.18,231.15,1284.19
H2514,Jun,2025,2025-2514-01 to 2025-2514-30,Pending,0.18,261.76,1454.24
H2515,Jul,2025,2025-2515-01 to 2025-2515-30,Paid,0.18,239.52,1330.64
H2516,Aug,2025,2025-2516-01 to 2025-2516-30,Paid,0.18,281.19,1562.18
H2517,Sep,2025,2025-2517-01 to 2025-2517-30,Paid,0.18,366.77,2037.6
H2518,Oct,2025,2025-2518-01 to 2025-2518-30,Paid,0.18,294.35,1635.2800000000002
H2519,Nov,2025,2025-2519-01 to 2025-2519-30,Unpaid,0.18,291.09,1617.1900000000003
H2520,Dec,2025,2025-2520-01 to 2025-2520-30,Paid,0.18,224.83,1249.03
H2521,Jan,2025,2025-2521-01 to 2025-2521-30,Unpaid,0.18,313.41,1741.19
H2522,Feb,2025,2025-2522-01 to 2025-2522-30,Unpaid,0.18,311.35,1729.7
H2523,Mar,2025,2025-2523-01 to 2025-2523-30,Unpaid,0.18,304.47,1691.5200000000002
H2524,Apr,2025,2025-2524-01 to 2025-2524-30,Unpaid,0.18,306.56,1703.12
H2525,May,2025,2025-2525-01 to 2025-2525-30,Paid,0.18,308.39,1713.2599999999998
H2526,Jun,2025,2025-2526-01 to 2025-2526-30,Pending,0.18,311.22,1729.0000000000002
H2527,Jul,2025,2025-2527-01 to 2025-2527-30,Unpaid,0.18,247.72,1376.25
H2528,Aug,2025,2025-2528-01 to 2025-2528-30,Paid,0.18,279.72,1554.01
H2529,Sep,2025,2025-2529-01 to 2025-2529-30,Pending,0.18,284.11,1578.38
H2530,Oct,2025,2025-2530-01 to 2025-2530-30,Pending,0.18,227.47,1263.7099999999998
H2531,Nov,2025,2025-2531-01 to 2025-2531-30,Paid,0.18,293.36,1629.78
H2532,Dec,2025,2025-2532-01 to 2025-2532-30,Unpaid,0.18,316.9,1760.5300000000002
H2533,Jan,2025,2025-2533-01 to 2025-2533-30,Unpaid,0.18,341.71,1898.3799999999999
H2534,Feb,2025,2025-2534-01 to 2025-2534-30,Paid,0.18,284.43,1580.19
H2535,Mar,2025,2025-2535-01 to 2025-2535-30,Unpaid,0.18,210.38,1168.78
H2536,Apr,2025,2025-2536-01 to 2025-2536-30,Pending,0.18,271.46,1508.0900000000001
H2537,May,2025,2025-2537-01 to 2025-2537-30,Pending,0.18,334.9,1860.5300000000002
H2538,Jun,2025,2025-2538-01 to 2025-2538-30,Pending,0.18,223.52,1241.8
H2539,Jul,2025,2025-2539-01 to 2025-2539-30,Pending,0.18,222.8,1237.8000000000002
H2540,Aug,2025,2025-2540-01 to 2025-2540-30,Pending,0.18,275.76,1532.02
H2541,Sep,2025,2025-2541-01 to 2025-2541-30,Pending,0.18,265.34,1474.1000000000001
H2542,Oct,2025,2025-2542-01 to 2025-2542-30,Paid,0.18,245.19,1362.19
H2543,Nov,2025,2025-2543-01 to 2025-2543-30,Paid,0.18,260.85,1449.1599999999999
H2544,Dec,2025,2025-2544-01 to 2025-2544-30,Paid,0.18,390.78,2170.98
H2545,Jan,2025,2025-2545-01 to 2025-2545-30,Paid,0.18,189.36,1052.02
H2546,Feb,2025,2025-2546-01 to 2025-2546-30,Pending,0.18,231.64,1286.9099999999999
H2547,Mar,2025,2025-2547-01 to 2025-2547-30,Pending,0.18,267.94,1488.5500000000002
H2548,Apr,2025,2025-2548-01 to 2025-2548-30,Paid,0.18,279.02,1550.11
H2549,May,2025,2025-2549-01 to 2025-2549-30,Unpaid,0.18,317.86,1765.9
H2550,Jun,2025,2025-2550-01 to 2025-2550-30,Pending,0.18,228.09,1267.14
H2551,Jul,2025,2025-2551-01 to 2025-2551-30,Paid,0.18,288.51,1602.86
H2552,Aug,2025,2025-2552-01 to 2025-2552-30,Paid,0.18,239.27,1329.28
H2553,Sep,2025,2025-2553-01 to 2025-2553-30,Unpaid,0.18,189.39,1052.16
H2554,Oct,2025,2025-2554-01 to 2025-2554-30,Paid,0.18,286.64,1592.44
H2555,Nov,2025,2025-2555-01 to 2025-2555-30,Pending,0.18,281.67,1564.81
H2556,Dec,2025,2025-2556-01 to 2025-2556-30,Pending,0.18,222.68,1237.13
H2557,Jan,2025,2025-2557-01 to 2025-2557-30,Pending,0.18,279.77,1554.29
H2558,Feb,2025,2025-2558-01 to 2025-2558-30,Unpaid,0.18,246.56,1369.78
H2559,Mar,2025,2025-2559-01 to 2025-2559-30,Pending,0.18,269.54,1497.42
H2560,Apr,2025,2025-2560-01 to 2025-2560-30,Pending,0.18,290.32,1612.9000000000003
H2561,May,2025,2025-2561-01 to 2025-2561-30,Paid,0.18,312.2,1734.4700000000003
H2562,Jun,2025,2025-2562-01 to 2025-2562-30,Unpaid,0.18,286.35,1590.86
H2563,Jul,2025,2025-2563-01 to 2025-2563-30,Pending,0.18,216.74,1204.0999999999997
H2564,Aug,2025,2025-2564-01 to 2025-2564-30,Pending,0.18,269.0,1494.42
H2565,Sep,2025,2025-2565-01 to 2025-2565-30,Paid,0.18,288.12,1600.64
H2566,Oct,2025,2025-2566-01 to 2025-2566-30,Paid,0.18,297.87,1654.81
H2567,Nov,2025,2025-2567-01 to 2025-2567-30,Unpaid,0.18,343.43,1907.9699999999998
H2568,Dec,2025,2025-2568-01 to 2025-2568-30,Unpaid,0.18,289.55,1608.6100000000001
H2569,Jan,2025,2025-2569-01 to 2025-2569-30,Paid,0.18,230.45,1280.26
H2570,Feb,2025,2025-2570-01 to 2025-2570-30,Unpaid,0.18,321.8,1787.79
H2571,Mar,2025,2025-2571-01 to 2025-2571-30,Unpaid,0.18,190.5,1058.33
H2572,Apr,2025,2025-2572-01 to 2025-2572-30,Pending,0.18,297.93,1655.1399999999996
H2573,May,2025,2025-2573-01 to 2025-2573-30,Unpaid,0.18,238.65,1325.84
H2574,Jun,2025,2025-2574-01 to 2025-2574-30,Paid,0.18,387.22,2151.2400000000002
H2575,Jul,2025,2025-2575-01 to 2025-2575-30,Paid,0.18,231.52,1286.24
H2576,Aug,2025,2025-2576-01 to 2025-2576-30,Pending,0.18,265.68,1475.98
H2577,Sep,2025,2025-2577-01 to 2025-2577-30,Paid,0.18,277.12,1539.5499999999997
H2578,Oct,2025,2025-2578-01 to 2025-2578-30,Paid,0.18,327.46,1819.24
H2579,Nov,2025,2025-2579-01 to 2025-2579-30,Paid,0.18,220.27,1223.72
H2580,Dec,2025,2025-2580-01 to 2025-2580-30,Pending,0.18,235.21,1306.72
H2581,Jan,2025,2025-2581-01 to 2025-2581-30,Pending,0.18,274.6,1525.5500000000002
H2582,Feb,2025,2025-2582-01 to 2025-2582-30,Unpaid,0.18,266.36,1479.77
H2583,Mar,2025,2025-2583-01 to 2025-2583-30,Pending,0.18,310.47,1724.8500000000001
H2584,Apr,2025,2025-2584-01 to 2025-2584-30,Pending,0.18,269.78,1498.76
H2585,May,2025,2025-2585-01 to 2025-2585-30,Paid,0.18,223.83,1243.48
H2586,Jun,2025,2025-2586-01 to 2025-2586-30,Unpaid,0.18,225.8,1254.46
H2587,Jul,2025,2025-2587-01 to 2025-2587-30,Pending,0.18,218.11,1211.74
H2588,Aug,2025,2025-2588-01 to 2025-2588-30,Paid,0.18,300.78,1671.0200000000002
H2589,Sep,2025,2025-2589-01 to 2025-2589-30,Unpaid,0.18,260.96,1449.78
H2590,Oct,2025,2025-2590-01 to 2025-2590-30,Unpaid,0.18,324.39,1802.16
H2591,Nov,2025,2025-2591-01 to 2025-2591-30,Pending,0.18,279.68,1553.7699999999998
H2592,Dec,2025,2025-2592-01 to 2025-2592-30,Paid,0.18,250.8,1393.36
H2593,Jan,2025,2025-2593-01 to 2025-2593-30,Pending,0.18,228.92,1271.79
H2594,Feb,2025,2025-2594-01 to 2025-2594-30,Pending,0.18,218.27,1212.62
H2595,Mar,2025,2025-2595-01 to 2025-2595-30,Unpaid,0.18,277.27,1540.4100000000003
H2596,Apr,2025,2025-2596-01 to 2025-2596-30,Pending,0.18,235.98,1310.99
H2597,May,2025,2025-2597-01 to 2025-2597-30,Paid,0.18,300.74,1670.79
H2598,Jun,2025,2025-2598-01 to 2025-2598-30,Unpaid,0.18,251.47,1397.0300000000002
H2599,Jul,2025,2025-2599-01 to 2025-2599-30,Unpaid,0.18,238.81,1326.7199999999998
H2600,Aug,2025,2025-2600-01 to 2025-2600-30,Unpaid,0.18,303.84,1687.98
H2601,Sep,2025,2025-2601-01 to 2025-2601-30,Paid,0.18,219.56,1219.8000000000002
H2602,Oct,2025,2025-2602-01 to 2025-2602-30,Unpaid,0.18,250.95,1394.15
H2603,Nov,2025,2025-2603-01 to 2025-2603-30,Paid,0.18,244.28,1357.11
H2604,Dec,2025,2025-2604-01 to 2025-2604-30,Pending,0.18,218.6,1214.46
H2605,Jan,2025,2025-2605-01 to 2025-2605-30,Pending,0.18,235.79,1309.9199999999996
H2606,Feb,2025,2025-2606-01 to 2025-2606-30,Pending,0.18,218.99,1216.6200000000001
H2607,Mar,2025,2025-2607-01 to 2025-2607-30,Pending,0.18,325.97,1810.96
H2608,Apr,2025,2025-2608-01 to 2025-2608-30,Unpaid,0.18,346.11,1922.85
H2609,May,2025,2025-2609-01 to 2025-2609-30,Paid,0.18,226.59,1258.82
H2610,Jun,2025,2025-2610-01 to 2025-2610-30,Unpaid,0.18,277.48,1541.55
H2611,Jul,2025,2025-2611-01 to 2025-2611-30,Paid,0.18,285.29,1584.9500000000003
H2612,Aug,2025,2025-2612-01 to 2025-2612-30,Unpaid,0.18,256.17,1423.1899999999998
H2613,Sep,2025,2025-2613-01 to 2025-2613-30,Paid,0.18,295.6,1642.2300000000002
H2614,Oct,2025,2025-2614-01 to 2025-2614-30,Paid,0.18,229.83,1276.83
H2615,Nov,2025,2025-2615-01 to 2025-2615-30,Pending,0.18,246.87,1371.5
H2616,Dec,2025,2025-2616-01 to 2025-2616-30,Unpaid,0.18,274.07,1522.6
H2617,Jan,2025,2025-2617-01 to 2025-2617-30,Unpaid,0.18,238.22,1323.43
H2618,Feb,2025,2025-2618-01 to 2025-2618-30,Pending,0.18,375.17,2084.29
H2619,Mar,2025,2025-2619-01 to 2025-2619-30,Pending,0.18,238.6,1325.58
H2620,Apr,2025,2025-2620-01 to 2025-2620-30,Paid,0.18,313.73,1742.94
H2621,May,2025,2025-2621-01 to 2025-2621-30,Pending,0.18,265.02,1472.3300000000002
H2622,Jun,2025,2025-2622-01 to 2025-2622-30,Pending,0.18,244.85,1360.27
H2623,Jul,2025,2025-2623-01 to 2025-2623-30,Unpaid,0.18,296.37,1646.52
H2624,Aug,2025,2025-2624-01 to 2025-2624-30,Pending,0.18,312.81,1737.8100000000002
H2625,Sep,2025,2025-2625-01 to 2025-2625-30,Unpaid,0.18,328.12,1822.8700000000001
H2626,Oct,2025,2025-2626-01 to 2025-2626-30,Pending,0.18,301.22,1673.42
H2627,Nov,2025,2025-2627-01 to 2025-2627-30,Pending,0.18,169.19,939.9399999999999
H2628,Dec,2025,2025-2628-01 to 2025-2628-30,Unpaid,0.18,292.13,1622.95
H2629,Jan,2025,2025-2629-01 to 2025-2629-30,Unpaid,0.18,326.21,1812.3
H2630,Feb,2025,2025-2630-01 to 2025-2630-30,Pending,0.18,359.73,1998.5
H2631,Mar,2025,2025-2631-01 to 2025-2631-30,Paid,0.18,241.37,1340.94
H2632,Apr,2025,2025-2632-01 to 2025-2632-30,Pending,0.18,266.19,1478.8600000000001
H2633,May,2025,2025-2633-01 to 2025-2633-30,Pending,0.18,287.0,1594.43
H2634,Jun,2025,2025-2634-01 to 2025-2634-30,Pending,0.18,389.66,2164.75
H2635,Jul,2025,2025-2635-01 to 2025-2635-30,Unpaid,0.18,233.83,1299.08
H2636,Aug,2025,2025-2636-01 to 2025-2636-30,Paid,0.18,229.72,1276.1999999999998
H2637,Sep,2025,2025-2637-01 to 2025-2637-30,Paid,0.18,375.7,2087.2300000000005
H2638,Oct,2025,2025-2638-01 to 2025-2638-30,Pending,0.18,245.94,1366.35
H2639,Nov,2025,2025-2639-01 to 2025-2639-30,Unpaid,0.18,284.04,1577.99
H2640,Dec,2025,2025-2640-01 to 2025-2640-30,Pending,0.18,339.88,1888.23
H2641,Jan,2025,2025-2641-01 to 2025-2641-30,Pending,0.18,283.23,1573.4800000000002
H2642,Feb,2025,2025-2642-01 to 2025-2642-30,Pending,0.18,276.33,1535.16
H2643,Mar,2025,2025-2643-01 to 2025-2643-30,Unpaid,0.18,243.51,1352.8600000000004
H2644,Apr,2025,2025-2644-01 to 2025-2644-30,Paid,0.18,306.47,1702.6
H2645,May,2025,2025-2645-01 to 2025-2645-30,Pending,0.18,270.91,1505.06
H2646,Jun,2025,2025-2646-01 to 2025-2646-30,Unpaid,0.18,325.87,1810.3899999999999
H2647,Jul,2025,2025-2647-01 to 2025-2647-30,Unpaid,0.18,338.3,1879.46
H2648,Aug,2025,2025-2648-01 to 2025-2648-30,Pending,0.18,346.37,1924.2999999999997
H2649,Sep,2025,2025-2649-01 to 2025-2649-30,Pending,0.18,263.5,1463.9099999999999
H2650,Oct,2025,2025-2650-01 to 2025-2650-30,Pending,0.18,329.53,1830.74
H2651,Nov,2025,2025-2651-01 to 2025-2651-30,Paid,0.18,276.91,1538.37
H2652,Dec,2025,2025-2652-01 to 2025-2652-30,Paid,0.18,307.88,1710.43
H2653,Jan,2025,2025-2653-01 to 2025-2653-30,Paid,0.18,258.06,1433.69
H2654,Feb,2025,2025-2654-01 to 2025-2654-30,Paid,0.18,224.63,1247.92
H2655,Mar,2025,2025-2655-01 to 2025-2655-30,Pending,0.18,327.92,1821.79
H2656,Apr,2025,2025-2656-01 to 2025-2656-30,Unpaid,0.18,225.24,1251.35
H2657,May,2025,2025-2657-01 to 2025-2657-30,Paid,0.18,261.46,1452.5300000000002
H2658,Jun,2025,2025-2658-01 to 2025-2658-30,Paid,0.18,289.95,1610.83
H2659,Jul,2025,2025-2659-01 to 2025-2659-30,Unpaid,0.18,309.14,1717.45
H2660,Aug,2025,2025-2660-01 to 2025-2660-30,Paid,0.18,268.96,1494.23
H2661,Sep,2025,2025-2661-01 to 2025-2661-30,Pending,0.18,383.1,2128.3599999999997
H2662,Oct,2025,2025-2662-01 to 2025-2662-30,Pending,0.18,194.2,1078.9099999999999
H2663,Nov,2025,2025-2663-01 to 2025-2663-30,Pending,0.18,227.28,1262.69
H2664,Dec,2025,2025-2664-01 to 2025-2664-30,Paid,0.18,361.5,2008.36
H2665,Jan,2025,2025-2665-01 to 2025-2665-30,Paid,0.18,286.6,1592.24
H2666,Feb,2025,2025-2666-01 to 2025-2666-30,Pending,0.18,317.49,1763.8600000000001
H2667,Mar,2025,2025-2667-01 to 2025-2667-30,Pending,0.18,279.79,1554.4
H2668,Apr,2025,2025-2668-01 to 2025-2668-30,Pending,0.18,322.84,1793.53
H2669,May,2025,2025-2669-01 to 2025-2669-30,Paid,0.18,183.31,1018.38
H2670,Jun,2025,2025-2670-01 to 2025-2670-30,Pending,0.18,203.39,1129.92
H2671,Jul,2025,2025-2671-01 to 2025-2671-30,Unpaid,0.18,275.01,1527.8600000000001
H2672,Aug,2025,2025-2672-01 to 2025-2672-30,Pending,0.18,301.64,1675.7899999999997
H2673,Sep,2025,2025-2673-01 to 2025-2673-30,Paid,0.18,294.31,1635.06
H2674,Oct,2025,2025-2674-01 to 2025-2674-30,Paid,0.18,230.77,1282.05
H2675,Nov,2025,2025-2675-01 to 2025-2675-30,Pending,0.18,216.68,1203.7900000000002
H2676,Dec,2025,2025-2676-01 to 2025-2676-30,Pending,0.18,291.95,1621.92
H2677,Jan,2025,2025-2677-01 to 2025-2677-30,Paid,0.18,235.75,1309.7399999999998
H2678,Feb,2025,2025-2678-01 to 2025-2678-30,Pending,0.18,315.97,1755.4100000000003
H2679,Mar,2025,2025-2679-01 to 2025-2679-30,Unpaid,0.18,271.83,1510.1499999999999
H2680,Apr,2025,2025-2680-01 to 2025-2680-30,Pending,0.18,334.27,1857.08
H2681,May,2025,2025-2681-01 to 2025-2681-30,Unpaid,0.18,342.85,1904.73
H2682,Jun,2025,2025-2682-01 to 2025-2682-30,Unpaid,0.18,328.02,1822.3299999999997
H2683,Jul,2025,2025-2683-01 to 2025-2683-30,Paid,0.18,366.14,2034.1200000000003
H2684,Aug,2025,2025-2684-01 to 2025-2684-30,Pending,0.18,262.58,1458.79
H2685,Sep,2025,2025-2685-01 to 2025-2685-30,Pending,0.18,365.17,2028.7100000000003
H2686,Oct,2025,2025-2686-01 to 2025-2686-30,Unpaid,0.18,327.88,1821.5600000000002
H2687,Nov,2025,2025-2687-01 to 2025-2687-30,Unpaid,0.18,237.64,1320.21
H2688,Dec,2025,2025-2688-01 to 2025-2688-30,Unpaid,0.18,221.01,1227.8299999999997
H2689,Jan,2025,2025-2689-01 to 2025-2689-30,Pending,0.18,298.35,1657.51
H2690,Feb,2025,2025-2690-01 to 2025-2690-30,Paid,0.18,300.98,1672.13
H2691,Mar,2025,2025-2691-01 to 2025-2691-30,Paid,0.18,271.92,1510.6600000000003
H2692,Apr,2025,2025-2692-01 to 2025-2692-30,Paid,0.18,260.83,1449.07
H2693,May,2025,2025-2693-01 to 2025-2693-30,Unpaid,0.18,316.65,1759.1800000000003
H2694,Jun,2025,2025-2694-01 to 2025-2694-30,Paid,0.18,314.4,1746.66
H2695,Jul,2025,2025-2695-01 to 2025-2695-30,Pending,0.18,313.49,1741.6
H2696,Aug,2025,2025-2696-01 to 2025-2696-30,Unpaid,0.18,245.48,1363.75
H2697,Sep,2025,2025-2697-01 to 2025-2697-30,Pending,0.18,248.45,1380.3
H2698,Oct,2025,2025-2698-01 to 2025-2698-30,Pending,0.18,257.33,1429.5899999999997
H2699,Nov,2025,2025-2699-01 to 2025-2699-30,Unpaid,0.18,269.17,1495.38
H2700,Dec,2025,2025-2700-01 to 2025-2700-30,Paid,0.18,249.9,1388.3199999999997
H2701,Jan,2025,2025-2701-01 to 2025-2701-30,Paid,0.18,264.52,1469.57
H2702,Feb,2025,2025-2702-01 to 2025-2702-30,Unpaid,0.18,293.29,1629.3999999999999
H2703,Mar,2025,2025-2703-01 to 2025-2703-30,Unpaid,0.18,212.16,1178.65
H2704,Apr,2025,2025-2704-01 to 2025-2704-30,Pending,0.18,269.72,1498.46
H2705,May,2025,2025-2705-01 to 2025-2705-30,Pending,0.18,385.06,2139.21
H2706,Jun,2025,2025-2706-01 to 2025-2706-30,Paid,0.18,332.94,1849.68
H2707,Jul,2025,2025-2707-01 to 2025-2707-30,Pending,0.18,327.13,1817.3899999999999
H2708,Aug,2025,2025-2708-01 to 2025-2708-30,Unpaid,0.18,342.96,1905.3300000000004
H2709,Sep,2025,2025-2709-01 to 2025-2709-30,Pending,0.18,253.16,1406.4299999999998
H2710,Oct,2025,2025-2710-01 to 2025-2710-30,Paid,0.18,295.46,1641.47
H2711,Nov,2025,2025-2711-01 to 2025-2711-30,Paid,0.18,267.05,1483.6299999999999
H2712,Dec,2025,2025-2712-01 to 2025-2712-30,Unpaid,0.18,330.68,1837.1
H2713,Jan,2025,2025-2713-01 to 2025-2713-30,Pending,0.18,288.85,1604.71
H2714,Feb,2025,2025-2714-01 to 2025-2714-30,Pending,0.18,249.43,1385.7200000000003
H2715,Mar,2025,2025-2715-01 to 2025-2715-30,Pending,0.18,282.89,1571.5900000000001
H2716,Apr,2025,2025-2716-01 to 2025-2716-30,Pending,0.18,263.82,1465.6900000000003
H2717,May,2025,2025-2717-01 to 2025-2717-30,Paid,0.18,269.35,1496.4
H2718,Jun,2025,2025-2718-01 to 2025-2718-30,Pending,0.18,258.82,1437.8899999999999
H2719,Jul,2025,2025-2719-01 to 2025-2719-30,Paid,0.18,357.91,1988.3899999999999
H2720,Aug,2025,2025-2720-01 to 2025-2720-30,Paid,0.18,196.93,1094.0500000000002
H2721,Sep,2025,2025-2721-01 to 2025-2721-30,Paid,0.18,280.96,1560.88
H2722,Oct,2025,2025-2722-01 to 2025-2722-30,Unpaid,0.18,261.92,1455.12
H2723,Nov,2025,2025-2723-01 to 2025-2723-30,Unpaid,0.18,269.98,1499.87
H2724,Dec,2025,2025-2724-01 to 2025-2724-30,Paid,0.18,248.63,1381.26
H2725,Jan,2025,2025-2725-01 to 2025-2725-30,Unpaid,0.18,286.0,1588.8999999999999
H2726,Feb,2025,2025-2726-01 to 2025-2726-30,Paid,0.18,262.98,1460.9799999999998
H2727,Mar,2025,2025-2727-01 to 2025-2727-30,Unpaid,0.18,199.54,1108.56
H2728,Apr,2025,2025-2728-01 to 2025-2728-30,Pending,0.18,242.0,1344.45
H2729,May,2025,2025-2729-01 to 2025-2729-30,Unpaid,0.18,208.86,1160.35
H2730,Jun,2025,2025-2730-01 to 2025-2730-30,Paid,0.18,242.74,1348.5700000000002
H2731,Jul,2025,2025-2731-01 to 2025-2731-30,Paid,0.18,318.76,1770.8700000000001
H2732,Aug,2025,2025-2732-01 to 2025-2732-30,Pending,0.18,249.69,1387.19
H2733,Sep,2025,2025-2733-01 to 2025-2733-30,Unpaid,0.18,282.83,1571.2699999999998
H2734,Oct,2025,2025-2734-01 to 2025-2734-30,Paid,0.18,245.87,1365.9299999999998
H2735,Nov,2025,2025-2735-01 to 2025-2735-30,Pending,0.18,281.45,1563.59
H2736,Dec,2025,2025-2736-01 to 2025-2736-30,Unpaid,0.18,336.8,1871.1
H2737,Jan,2025,2025-2737-01 to 2025-2737-30,Unpaid,0.18,330.11,1833.95
H2738,Feb,2025,2025-2738-01 to 2025-2738-30,Pending,0.18,344.5,1913.91
H2739,Mar,2025,2025-2739-01 to 2025-2739-30,Pending,0.18,316.43,1757.9599999999998
H2740,Apr,2025,2025-2740-01 to 2025-2740-30,Pending,0.18,261.28,1451.5499999999997
H2741,May,2025,2025-2741-01 to 2025-2741-30,Paid,0.18,319.91,1777.2500000000002
H2742,Jun,2025,2025-2742-01 to 2025-2742-30,Paid,0.18,237.07,1317.05
H2743,Jul,2025,2025-2743-01 to 2025-2743-30,Pending,0.18,230.53,1280.7400000000002
H2744,Aug,2025,2025-2744-01 to 2025-2744-30,Pending,0.18,272.84,1515.7999999999997
H2745,Sep,2025,2025-2745-01 to 2025-2745-30,Paid,0.18,259.95,1444.15
H2746,Oct,2025,2025-2746-01 to 2025-2746-30,Paid,0.18,312.4,1735.58
H2747,Nov,2025,2025-2747-01 to 2025-2747-30,Unpaid,0.18,210.67,1170.37
H2748,Dec,2025,2025-2748-01 to 2025-2748-30,Pending,0.18,197.46,1096.98
H2749,Jan,2025,2025-2749-01 to 2025-2749-30,Pending,0.18,364.77,2026.5
H2750,Feb,2025,2025-2750-01 to 2025-2750-30,Unpaid,0.18,266.64,1481.3499999999997
H2751,Mar,2025,2025-2751-01 to 2025-2751-30,Paid,0.18,216.86,1204.7800000000002
H2752,Apr,2025,2025-2752-01 to 2025-2752-30,Unpaid,0.18,293.54,1630.76
H2753,May,2025,2025-2753-01 to 2025-2753-30,Paid,0.18,256.07,1422.6299999999999
H2754,Jun,2025,2025-2754-01 to 2025-2754-30,Paid,0.18,307.76,1709.79
H2755,Jul,2025,2025-2755-01 to 2025-2755-30,Paid,0.18,242.89,1349.3899999999999
H2756,Aug,2025,2025-2756-01 to 2025-2756-30,Unpaid,0.18,207.22,1151.23
H2757,Sep,2025,2025-2757-01 to 2025-2757-30,Paid,0.18,224.86,1249.2
H2758,Oct,2025,2025-2758-01 to 2025-2758-30,Unpaid,0.18,252.38,1402.1200000000001
H2759,Nov,2025,2025-2759-01 to 2025-2759-30,Unpaid,0.18,276.0,1533.3100000000002
H2760,Dec,2025,2025-2760-01 to 2025-2760-30,Unpaid,0.18,256.46,1424.78
H2761,Jan,2025,2025-2761-01 to 2025-2761-30,Unpaid,0.18,381.0,2116.66
H2762,Feb,2025,2025-2762-01 to 2025-2762-30,Pending,0.18,297.11,1650.61
H2763,Mar,2025,2025-2763-01 to 2025-2763-30,Paid,0.18,280.8,1559.99
H2764,Apr,2025,2025-2764-01 to 2025-2764-30,Paid,0.18,368.5,2047.2400000000002
H2765,May,2025,2025-2765-01 to 2025-2765-30,Unpaid,0.18,294.82,1637.9099999999999
